# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2025-02-20)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	49.799	9.31e-73	239	100	gnl|DSMZ|unitig_0|quiver_consensus	1487683	1486937	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	49.799	9.31e-73	239	100	gnl|DSMZ|unitig_0|quiver_consensus	1487683	1486937	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	49.799	9.31e-73	239	100	gnl|DSMZ|unitig_0|quiver_consensus	1487683	1486937	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|AKM83893|3.A.1.4.14	42.308	2.84e-56	191	100	gnl|DSMZ|unitig_0|quiver_consensus	1486927	1486232	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|AKM83893|3.A.1.4.14	42.308	2.84e-56	191	100	gnl|DSMZ|unitig_0|quiver_consensus	1486927	1486232	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	methionine	EX_cpd00060_e0	rxn05219,rxn08909,rxn11151	gnl|TC-DB|AKM83893|3.A.1.4.14	42.308	2.84e-56	191	100	gnl|DSMZ|unitig_0|quiver_consensus	1486927	1486232	transporter
gnl|TC-DB|AKM83893|3.A.1.4.14	3.A.1.4.14	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|AKM83893|3.A.1.4.14	42.308	2.84e-56	191	100	gnl|DSMZ|unitig_0|quiver_consensus	1486927	1486232	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q55164|3.A.1.4.2	40.909	1.42e-60	204	99	gnl|DSMZ|unitig_0|quiver_consensus	1487719	1486931	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	glycine	EX_cpd00033_e0	rxn10862,rxn12799,rxn34108,rxn34109	gnl|TC-DB|Q55164|3.A.1.4.2	40.909	1.42e-60	204	99	gnl|DSMZ|unitig_0|quiver_consensus	1487719	1486931	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	histidine	EX_cpd00119_e0	rxn05164,rxn08718	gnl|TC-DB|Q55164|3.A.1.4.2	40.909	1.42e-60	204	99	gnl|DSMZ|unitig_0|quiver_consensus	1487719	1486931	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q55164|3.A.1.4.2	40.909	1.42e-60	204	99	gnl|DSMZ|unitig_0|quiver_consensus	1487719	1486931	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q55164|3.A.1.4.2	40.909	1.42e-60	204	99	gnl|DSMZ|unitig_0|quiver_consensus	1487719	1486931	transporter
gnl|TC-DB|Q55164|3.A.1.4.2	3.A.1.4.2	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q55164|3.A.1.4.2	40.909	1.42e-60	204	99	gnl|DSMZ|unitig_0|quiver_consensus	1487719	1486931	transporter
gnl|TC-DB|Q9L3M3|3.A.1.4.3	3.A.1.4.3	gamma-aminobutyric acid	EX_cpd00281_e0	rxn13794	gnl|TC-DB|Q9L3M3|3.A.1.4.3	49.036	4.24e-92	300	96	gnl|DSMZ|unitig_0|quiver_consensus	692342	693424	transporter
gnl|TC-DB|Q9L3S6|3.A.1.4.4	3.A.1.4.4	urea	EX_cpd00073_e0	rxn05157	gnl|TC-DB|Q9L3S6|3.A.1.4.4	44.550	4.38e-103	334	92	gnl|DSMZ|unitig_0|quiver_consensus	728539	727301	transporter
gnl|TC-DB|Q8NRW1|3.A.1.4.5	3.A.1.4.5	urea	EX_cpd00073_e0	rxn05157	gnl|TC-DB|Q8NRW1|3.A.1.4.5	47.745	9.63e-107	344	91	gnl|DSMZ|unitig_0|quiver_consensus	728443	727313	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	L-isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|P21628|3.A.1.4.8	75.060	1.81e-164	510	99	gnl|DSMZ|unitig_0|quiver_consensus	1488948	1487698	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	L-threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|P21628|3.A.1.4.8	75.060	1.81e-164	510	99	gnl|DSMZ|unitig_0|quiver_consensus	1488948	1487698	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P21628|3.A.1.4.8	75.060	1.81e-164	510	99	gnl|DSMZ|unitig_0|quiver_consensus	1488948	1487698	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|P21628|3.A.1.4.8	75.060	1.81e-164	510	99	gnl|DSMZ|unitig_0|quiver_consensus	1488948	1487698	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|P21628|3.A.1.4.8	75.060	1.81e-164	510	99	gnl|DSMZ|unitig_0|quiver_consensus	1488948	1487698	transporter
gnl|TC-DB|P21628|3.A.1.4.8	3.A.1.4.8	valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|P21628|3.A.1.4.8	75.060	1.81e-164	510	99	gnl|DSMZ|unitig_0|quiver_consensus	1488948	1487698	transporter
gnl|TC-DB|Q9X272|3.A.1.5.15	3.A.1.5.15	mannose	EX_cpd00138_e0	rxn13849	gnl|TC-DB|Q9X272|3.A.1.5.15	40.361	1.74e-80	265	99	gnl|DSMZ|unitig_0|quiver_consensus	1011588	1010599	transporter
gnl|TC-DB|Q92NE8|3.A.1.5.17	3.A.1.5.17	L-proline	EX_cpd00129_e0	rxn05165,rxn09187	gnl|TC-DB|Q92NE8|3.A.1.5.17	35.472	5.23e-93	310	96	gnl|DSMZ|unitig_0|quiver_consensus	2912024	2910459	transporter
gnl|TC-DB|Q92NE8|3.A.1.5.17	3.A.1.5.17	betaine	EX_cpd00540_e0	rxn05181,rxn08637,rxn11216	gnl|TC-DB|Q92NE8|3.A.1.5.17	35.472	5.23e-93	310	96	gnl|DSMZ|unitig_0|quiver_consensus	2912024	2910459	transporter
gnl|TC-DB|Q7CQ74|3.A.1.5.24	3.A.1.5.24	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q7CQ74|3.A.1.5.24	61.813	1.16e-135	425	100	gnl|DSMZ|unitig_0|quiver_consensus	2914135	2913071	transporter
gnl|TC-DB|P33950|3.A.1.5.27	3.A.1.5.27	Heme	EX_cpd00028_e0	rxn05148,rxn09115,rxn27591	gnl|TC-DB|P33950|3.A.1.5.27	48.256	3.04e-162	509	94	gnl|DSMZ|unitig_0|quiver_consensus	1019347	1017803	transporter
gnl|TC-DB|Q0P844|3.A.1.5.28	3.A.1.5.28	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q0P844|3.A.1.5.28	27.615	4.32e-34	135	93	gnl|DSMZ|unitig_0|quiver_consensus	1021180	1019795	transporter
gnl|TC-DB|W0WLZ1|3.A.1.5.39	3.A.1.5.3	L-alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|W0WLZ1|3.A.1.5.39	75.581	0.0	847	95	gnl|DSMZ|unitig_0|quiver_consensus	1021249	1019702	transporter
gnl|TC-DB|W0WLZ1|3.A.1.5.39	3.A.1.5.3	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|W0WLZ1|3.A.1.5.39	75.581	0.0	847	95	gnl|DSMZ|unitig_0|quiver_consensus	1021249	1019702	transporter
gnl|TC-DB|I0C7E8|3.A.1.5.33	3.A.1.5.33	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|I0C7E8|3.A.1.5.33	39.608	9.88e-48	168	99	gnl|DSMZ|unitig_0|quiver_consensus	1012529	1011765	transporter
gnl|TC-DB|P77268|3.A.1.5.38	3.A.1.5.38	L-alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|P77268|3.A.1.5.38	44.410	2.65e-78	258	99	gnl|DSMZ|unitig_0|quiver_consensus	902594	903556	transporter
gnl|TC-DB|Q7VJ34|3.A.1.5.40	3.A.1.5.40	nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q7VJ34|3.A.1.5.40	32.414	4.40e-46	164	90	gnl|DSMZ|unitig_0|quiver_consensus	1014338	1013469	transporter
gnl|TC-DB|Q2FVE9|3.A.1.5.43	3.A.1.5.43	Nickel	EX_cpd00244_e0	rxn05174,rxn08989,rxn08993	gnl|TC-DB|Q2FVE9|3.A.1.5.43	35.714	2.06e-43	156	94	gnl|DSMZ|unitig_0|quiver_consensus	901815	902570	transporter
gnl|TC-DB|Q97UG4|3.A.1.5.8	3.A.1.5.8	maltose	EX_cpd00179_e0	rxn05170,rxn08867,rxn09673	gnl|TC-DB|Q97UG4|3.A.1.5.8	24.051	8.72e-22	94.4	100	gnl|DSMZ|unitig_0|quiver_consensus	900850	901734	transporter
gnl|TC-DB|P0AG78|3.A.1.6.1	3.A.1.6.1	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P0AG78|3.A.1.6.1	64.907	5.26e-127	398	97	gnl|DSMZ|unitig_0|quiver_consensus	258945	259907	transporter
gnl|TC-DB|P0AG78|3.A.1.6.1	3.A.1.6.1	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|P0AG78|3.A.1.6.1	64.907	5.26e-127	398	97	gnl|DSMZ|unitig_0|quiver_consensus	258945	259907	transporter
gnl|TC-DB|P0AG78|3.A.1.6.1	3.A.1.6.1	thiosulfate	EX_cpd00268_e0	rxn05176,rxn09329,rxn34412,rxn34536	gnl|TC-DB|P0AG78|3.A.1.6.1	64.907	5.26e-127	398	97	gnl|DSMZ|unitig_0|quiver_consensus	258945	259907	transporter
gnl|TC-DB|P26246|3.A.1.6.12	3.A.1.6.12	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|P26246|3.A.1.6.12	46.122	6.98e-62	209	89	gnl|DSMZ|unitig_0|quiver_consensus	260046	260780	transporter
gnl|TC-DB|P26246|3.A.1.6.12	3.A.1.6.12	thiosulfate	EX_cpd00268_e0	rxn05176,rxn09329,rxn34412,rxn34536	gnl|TC-DB|P26246|3.A.1.6.12	46.122	6.98e-62	209	89	gnl|DSMZ|unitig_0|quiver_consensus	260046	260780	transporter
gnl|TC-DB|P71746|3.A.1.6.3	3.A.1.6.3	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|P71746|3.A.1.6.3	46.635	8.81e-58	197	85	gnl|DSMZ|unitig_0|quiver_consensus	260998	261621	transporter
gnl|TC-DB|Q8U4K3|3.A.1.6.5	3.A.1.6.5	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q8U4K3|3.A.1.6.5	41.325	9.83e-68	228	100	gnl|DSMZ|unitig_0|quiver_consensus	415848	414901	transporter
gnl|TC-DB|A3MW00|3.A.1.6.6	3.A.1.6.6	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|A3MW00|3.A.1.6.6	34.804	7.87e-18	79.7	91	gnl|DSMZ|unitig_0|quiver_consensus	6377871	6377296	transporter
gnl|TC-DB|Q6QJE1|3.A.1.6.7	3.A.1.6.7	sulfate	EX_cpd00048_e0	rxn05153,rxn09276,rxn29239	gnl|TC-DB|Q6QJE1|3.A.1.6.7	38.251	1.85e-49	180	75	gnl|DSMZ|unitig_0|quiver_consensus	5627138	5628169	transporter
gnl|TC-DB|O30144|3.A.1.6.8	3.A.1.6.8	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|O30144|3.A.1.6.8	45.249	1.73e-48	169	98	gnl|DSMZ|unitig_0|quiver_consensus	5053045	5053701	transporter
gnl|TC-DB|Q58762|3.A.1.6.9	3.A.1.6.9	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q58762|3.A.1.6.9	40.517	9.42e-45	160	91	gnl|DSMZ|unitig_0|quiver_consensus	415848	415153	transporter
gnl|TC-DB|P0AAH0|3.A.1.7.1	3.A.1.7.1	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P0AAH0|3.A.1.7.1	62.598	4.16e-99	315	100	gnl|DSMZ|unitig_0|quiver_consensus	6935802	6935041	transporter
gnl|TC-DB|P0C560|3.A.1.7.2	3.A.1.7.2	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P0C560|3.A.1.7.2	57.874	1.27e-89	288	100	gnl|DSMZ|unitig_0|quiver_consensus	6935781	6935041	transporter
gnl|TC-DB|D0VWY2|3.A.1.7.3	3.A.1.7.3	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|D0VWY2|3.A.1.7.3	72.823	8.80e-154	478	98	gnl|DSMZ|unitig_0|quiver_consensus	3846544	3845435	transporter
gnl|TC-DB|P95302|3.A.1.7.4	3.A.1.7.4	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P95302|3.A.1.7.4	50.413	2.07e-74	244	91	gnl|DSMZ|unitig_0|quiver_consensus	6935766	6935041	transporter
gnl|TC-DB|O51236|3.A.1.7.5	3.A.1.7.5	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|O51236|3.A.1.7.5	59.438	1.37e-98	313	100	gnl|DSMZ|unitig_0|quiver_consensus	6935787	6935041	transporter
gnl|TC-DB|P09833|3.A.1.8.1	3.A.1.8.1	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|P09833|3.A.1.8.1	41.667	2.80e-63	216	99	gnl|DSMZ|unitig_0|quiver_consensus	3967985	3969046	transporter
gnl|TC-DB|Q8TTV2|3.A.1.8.2	3.A.1.8.2	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q8TTV2|3.A.1.8.2	35.556	9.57e-56	194	98	gnl|DSMZ|unitig_0|quiver_consensus	6377934	6376999	transporter
gnl|TC-DB|Q5SKC6|3.A.1.8.3	3.A.1.8.3	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q5SKC6|3.A.1.8.3	27.626	1.33e-25	104	88	gnl|DSMZ|unitig_0|quiver_consensus	3966637	3967278	transporter
gnl|TC-DB|Q0PBK9|3.A.1.8.4	3.A.1.8.4	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q0PBK9|3.A.1.8.4	31.752	1.76e-35	133	95	gnl|DSMZ|unitig_0|quiver_consensus	3968012	3968815	transporter
gnl|TC-DB|Q0PBK9|3.A.1.8.4	3.A.1.8.4	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q0PBK9|3.A.1.8.4	31.752	1.76e-35	133	95	gnl|DSMZ|unitig_0|quiver_consensus	3968012	3968815	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P16677|3.A.1.9.1	39.916	5.19e-46	162	99	gnl|DSMZ|unitig_0|quiver_consensus	2585284	2584616	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P16677|3.A.1.9.1	39.916	5.19e-46	162	99	gnl|DSMZ|unitig_0|quiver_consensus	2585284	2584616	transporter
gnl|TC-DB|A0QQ70|3.A.1.9.2	3.A.1.9.2	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|A0QQ70|3.A.1.9.2	41.810	1.55e-32	124	96	gnl|DSMZ|unitig_0|quiver_consensus	4331556	4330888	transporter
gnl|TC-DB|Q467F6|3.A.2.1.12	3.A.2.1.12	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467F6|3.A.2.1.12	46.983	1.45e-139	445	79	gnl|DSMZ|unitig_0|quiver_consensus	7080335	7078944	transporter
gnl|TC-DB|P29707|3.A.2.1.2	3.A.2.1.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29707|3.A.2.1.2	68.980	0.0	594	99	gnl|DSMZ|unitig_0|quiver_consensus	7077873	7076503	transporter
gnl|TC-DB|P50002|3.A.2.1.5	3.A.2.1.5	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50002|3.A.2.1.5	67.026	0.0	626	99	gnl|DSMZ|unitig_0|quiver_consensus	7077879	7076503	transporter
gnl|TC-DB|F8L1Z1|3.A.2.1.6	3.A.2.1.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z1|3.A.2.1.6	65.733	0.0	584	99	gnl|DSMZ|unitig_0|quiver_consensus	7077876	7076503	transporter
gnl|TC-DB|BAK19931|3.A.2.1.9	3.A.2.1.9	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19931|3.A.2.1.9	49.892	8.33e-142	447	99	gnl|DSMZ|unitig_0|quiver_consensus	7077894	7076506	transporter
gnl|TC-DB|Q08637|3.A.2.2.2	3.A.2.2.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q08637|3.A.2.2.2	30.508	5.30e-37	143	92	gnl|DSMZ|unitig_0|quiver_consensus	1816553	1817578	transporter
gnl|TC-DB|D3E1Z2|3.A.2.3.2	3.A.2.3.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|D3E1Z2|3.A.2.3.2	29.412	1.03e-32	130	90	gnl|DSMZ|unitig_0|quiver_consensus	7077762	7076674	transporter
gnl|TC-DB|B3ET62|3.A.23.6.1	3.A.23.6.1	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|B3ET62|3.A.23.6.1	49.231	1.85e-94	305	99	gnl|DSMZ|unitig_0|quiver_consensus	5284980	5285948	transporter
gnl|TC-DB|O67077|3.A.29.1.4	3.A.29.1.4	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|O67077|3.A.29.1.4	52.174	1.35e-148	474	86	gnl|DSMZ|unitig_0|quiver_consensus	934531	936180	transporter
gnl|TC-DB|P0AAI3|3.A.29.1.5	3.A.29.1.5	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0AAI3|3.A.29.1.5	69.672	0.0	781	94	gnl|DSMZ|unitig_0|quiver_consensus	934474	936297	transporter
gnl|TC-DB|P50993|3.A.3.1.1	3.A.3.1.1	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P50993|3.A.3.1.1	27.086	3.77e-71	258	78	gnl|DSMZ|unitig_0|quiver_consensus	4687956	4685776	transporter
gnl|TC-DB|P50993|3.A.3.1.1	3.A.3.1.1	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50993|3.A.3.1.1	27.086	3.77e-71	258	78	gnl|DSMZ|unitig_0|quiver_consensus	4687956	4685776	transporter
gnl|TC-DB|Q90X34|3.A.3.1.11	3.A.3.1.11	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q90X34|3.A.3.1.11	26.238	2.00e-68	249	76	gnl|DSMZ|unitig_0|quiver_consensus	4687929	4685791	transporter
gnl|TC-DB|Q90X34|3.A.3.1.11	3.A.3.1.11	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q90X34|3.A.3.1.11	26.238	2.00e-68	249	76	gnl|DSMZ|unitig_0|quiver_consensus	4687929	4685791	transporter
gnl|TC-DB|G4VGA0|3.A.3.1.12	3.A.3.1.12	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|G4VGA0|3.A.3.1.12	27.298	5.65e-56	208	82	gnl|DSMZ|unitig_0|quiver_consensus	4687956	4686070	transporter
gnl|TC-DB|G4VGA0|3.A.3.1.12	3.A.3.1.12	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|G4VGA0|3.A.3.1.12	27.298	5.65e-56	208	82	gnl|DSMZ|unitig_0|quiver_consensus	4687956	4686070	transporter
gnl|TC-DB|P54707|3.A.3.1.13	3.A.3.1.13	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P54707|3.A.3.1.13	26.988	1.06e-66	244	77	gnl|DSMZ|unitig_0|quiver_consensus	2878714	2876474	transporter
gnl|TC-DB|P54707|3.A.3.1.13	3.A.3.1.13	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P54707|3.A.3.1.13	26.988	1.06e-66	244	77	gnl|DSMZ|unitig_0|quiver_consensus	2878714	2876474	transporter
gnl|TC-DB|BAS22117.1|3.A.3.1.15	3.A.3.1.15	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|BAS22117.1|3.A.3.1.15	26.675	1.35e-61	228	78	gnl|DSMZ|unitig_0|quiver_consensus	4687962	4685767	transporter
gnl|TC-DB|BAS22117.1|3.A.3.1.15	3.A.3.1.15	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAS22117.1|3.A.3.1.15	26.675	1.35e-61	228	78	gnl|DSMZ|unitig_0|quiver_consensus	4687962	4685767	transporter
gnl|TC-DB|P54708|3.A.3.1.4	3.A.3.1.4	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P54708|3.A.3.1.4	26.775	1.14e-61	229	75	gnl|DSMZ|unitig_0|quiver_consensus	2878627	2876474	transporter
gnl|TC-DB|Q4H132|3.A.3.1.6	3.A.3.1.6	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q4H132|3.A.3.1.6	27.451	1.92e-66	243	78	gnl|DSMZ|unitig_0|quiver_consensus	4687962	4685791	transporter
gnl|TC-DB|Q4H132|3.A.3.1.6	3.A.3.1.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q4H132|3.A.3.1.6	27.451	1.92e-66	243	78	gnl|DSMZ|unitig_0|quiver_consensus	4687962	4685791	transporter
gnl|TC-DB|Q2FLJ9|3.A.3.1.8	3.A.3.1.8	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q2FLJ9|3.A.3.1.8	26.829	1.66e-77	276	84	gnl|DSMZ|unitig_0|quiver_consensus	2878639	2876381	transporter
gnl|TC-DB|Q2FLJ9|3.A.3.1.8	3.A.3.1.8	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q2FLJ9|3.A.3.1.8	26.829	1.66e-77	276	84	gnl|DSMZ|unitig_0|quiver_consensus	2878639	2876381	transporter
gnl|TC-DB|B3SI05|3.A.3.1.9	3.A.3.1.9	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B3SI05|3.A.3.1.9	26.998	1.43e-49	188	82	gnl|DSMZ|unitig_0|quiver_consensus	2878417	2876585	transporter
gnl|TC-DB|Q9XTG4|3.A.3.2.16	3.A.3.2.16	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9XTG4|3.A.3.2.16	28.958	9.04e-78	276	97	gnl|DSMZ|unitig_0|quiver_consensus	2878627	2876534	transporter
gnl|TC-DB|Q9XTG4|3.A.3.2.16	3.A.3.2.16	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9XTG4|3.A.3.2.16	28.958	9.04e-78	276	97	gnl|DSMZ|unitig_0|quiver_consensus	2878627	2876534	transporter
gnl|TC-DB|Q97JK5|3.A.3.2.20	3.A.3.2.20	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q97JK5|3.A.3.2.20	21.652	1.16e-31	132	78	gnl|DSMZ|unitig_0|quiver_consensus	4687941	4685971	transporter
gnl|TC-DB|A9BJX0|3.A.3.2.21	3.A.3.2.21	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A9BJX0|3.A.3.2.21	28.411	2.73e-79	280	90	gnl|DSMZ|unitig_0|quiver_consensus	4687704	4685683	transporter
gnl|TC-DB|Q5M0A4|3.A.3.2.22	3.A.3.2.22	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q5M0A4|3.A.3.2.22	23.922	7.77e-41	161	87	gnl|DSMZ|unitig_0|quiver_consensus	4687929	4685854	transporter
gnl|TC-DB|A6URW9|3.A.3.2.23	3.A.3.2.23	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A6URW9|3.A.3.2.23	27.308	2.60e-72	258	86	gnl|DSMZ|unitig_0|quiver_consensus	4687962	4685680	transporter
gnl|TC-DB|O66938|3.A.3.2.24	3.A.3.2.24	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O66938|3.A.3.2.24	29.545	3.90e-84	293	83	gnl|DSMZ|unitig_0|quiver_consensus	2878645	2876471	transporter
gnl|TC-DB|A7IUR5|3.A.3.2.26	3.A.3.2.26	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A7IUR5|3.A.3.2.26	25.167	4.87e-48	184	79	gnl|DSMZ|unitig_0|quiver_consensus	4687947	4685854	transporter
